DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,FLETES,SEGURO
MEX,CTG,3829,57834,6,3,299949784
MEX,CTG,193872,66724,61,52,710158824
MEX,CTG,868,56143,73,3767749,1113
MEX,CTG,49408,49408,93763,398401876,3
MEX,CTG,25374,40767,89,17,1224597417
MEX,CTG,468,319,68,63,48390288
MEX,CTG,5700,900,6,32938248,681877
MEX,CTG,7602,19982,85,6,512839853
MEX,CTG,67530,1479,95,27,45425201
MEX,CTG,30,30,31,130467,23
MEX,CTG,9,61,7232,15399,81
MEX,CTG,10,10,119,498296,6
MEX,CTG,50,50,1387,5808764,58
MEX,CTG,45,3084,8,8,0
MEX,CTG,10,10,87,365023,53
MEX,CTG,1,1,31,130299,75
MEX,CTG,20000,108600,461441400,13400,0
MEX,CTG,14080,56713,4,6,0
MEX,CTG,0,5,0,52,97
MEX,CTG,26,2,26,3597,24
MEX,CTG,227,29,227,6677,38
MEX,CTG,1053,87,1053,22386,22
MEX,CTG,2160,24,2160,19334,4
MEX,CTG,239,4,239,785,36
MEX,CTG,91,34,91,701,98
MEX,CTG,38,33,38,338,35
MEX,CTG,16,130,8,92,0
MEX,CTG,102800,329,93,4,10377703
MEX,CTG,33885,274,81,95,10864480
MEX,CTG,658,3553,2,46182756,48
MEX,CTG,347,1,14,6,267986
MEX,CTG,63582,11502,84,48,209771210
MEX,CTG,0,11,0,4,14
MEX,CTG,6,94,6,269,63
MEX,CTG,464,18,65,5,1984852
MEX,CTG,9,1441,11935,50721776,24
MEX,CTG,797,9699,1,35,176695929
MEX,CTG,3,2550,23504,99869855,68
MEX,CTG,1,180,10049,42698625,9
MEX,CTG,62,94,67,93,17505582
MEX,CTG,5629,178,28,77,14632578
MEX,CTG,320,49,47,94,9463849
MEX,CTG,14,148,2553,10850954,53
MEX,CTG,14,1,73,54,125536
MEX,CTG,202,613,4,10399007,67
MEX,CTG,1543,18460,37,39,341994661
MEX,CTG,152,3,5,84,1297303
MEX,CTG,12027,70,18,97,9722111
MEX,CTG,305,2,69,17,1541531
MEX,CTG,59750,59750,55071,232986123,2
MEX,CTG,112,112,2185,9245321,25
MEX,CTG,2,255,1,54,0
MEX,CTG,10,53,1,97,0
MEX,CTG,17663,18685,5,92,601016461
MEX,CTG,10131,29092,98,92,773895524
MEX,CTG,2200,65,2200,29354,4
MEX,CTG,7024,68,7024,329871,12
MEX,CTG,2241,201,69,18,6654698
MEX,CTG,204,6,12,85,696198
MEX,CTG,2356,123,8,58,10569727
MEX,CTG,2244,3096,72,5,19509283
MEX,CTG,2250,135,799,3395843,29
MEX,CTG,5700,1412,56,35,0
MEX,CTG,456120,616303,8,0,13440
MEX,CTG,1630,8639,29877,125532893,2
MEX,CTG,37400,850,4,23915108,76
MEX,CTG,45,45,179,764610,82
MEX,CTG,4,41,4,57,36
MEX,CTG,2,71,2,71,28
MEX,CTG,34,79,34,92,391192
MEX,CTG,55,98,22,527,71
MEX,CTG,22,64,22,682,17
MEX,CTG,5,2,3,5,529385
MEX,CTG,20,8,12,93545,98
MEX,CTG,242,188,25,64,6521175
MEX,CTG,9,83,9,210,48
MEX,CTG,10,45,7,4,3586212
MEX,CTG,23,9,83,12,115316
MEX,CTG,20,55,20,858,2
MEX,CTG,6,76,6,108,45
MEX,CTG,8,48,8,24,15
MEX,CTG,11,65,11,26,110554
MEX,CTG,9,83,9,330,26
MEX,CTG,5,86,5,57,59
MEX,CTG,5,86,5,414,5
MEX,CTG,26,60,66,62,4679935
MEX,CTG,3,1,22,6,91845
MEX,CTG,30,13,81,3,294669
MEX,CTG,43,19,42,95,2257647
MEX,CTG,73,30,62,29,2760839
MEX,CTG,2,0,81,68,185731
MEX,CTG,12,5,85,52,2281331
MEX,CTG,14,7,32,72,3192129
MEX,CTG,20,11,39,6,3612575
MEX,CTG,1,0,41,2,744200
MEX,CTG,8,3,25,84,177907
MEX,CTG,105,186,78,27,27316574
MEX,CTG,99,48,36,51,5865800
MEX,CTG,5,2,3,8,258527
MEX,CTG,28,11,37,65,18150683
MEX,CTG,8,3,74,53,614554
MEX,CTG,1,0,41,36,95076
MEX,CTG,17,6,9,1228854,1
MEX,CTG,20,8,12,4,562976
MEX,CTG,2,0,81,46,1711296
MEX,CTG,4,51,4,75,318906
MEX,CTG,20,8,12,4,10205
MEX,CTG,3,1,71,2,43371
MEX,CTG,10,850,3614276,0,5355
MEX,CTG,8,3,25,1530752,4
MEX,CTG,20,8,12,731359,48
MEX,CTG,9,208,62,5697800,6
MEX,CTG,946,10689,8,48,812471866
MEX,CTG,1,1,2466,10164168,52
MEX,CTG,2,142,8386,34558197,72
MEX,CTG,8,1,62,99394,32
MEX,CTG,38,64,98,236061,51
MEX,CTG,38,14,94,8,9379510
MEX,CTG,5,46,62,75,2260185
MEX,CTG,45,8,4,18636,43
MEX,CTG,9,1,62,37272,87
MEX,CTG,1,8,1,23,4
MEX,CTG,699,93,699,5823,76
MEX,CTG,20505,9760,13,7,405812474
MEX,CTG,2697,11887,270413,1136149550,200856
MEX,CTG,109,120,38,2,404187
MEX,CTG,76,21,89,32,8429613
MEX,CTG,19,95,15,8,4575802
MEX,CTG,27,91,27,31,0
MEX,CTG,0,99,0,41,4
MEX,CTG,3283,11666,5,3,1187840346
MEX,CTG,2139,13272,8,37,1052533456
MEX,CTG,118,113,13,8,469664
MEX,CTG,60,12,37,32,6842860
MEX,CTG,4,14,76,4,792834
MEX,CTG,34,3,12,144120,9
MEX,CTG,2,55,2,32,5
MEX,CTG,1200000,3627,99,93116784,1867257
MEX,CTG,111130,60899,24,8,0
MEX,CTG,40320,53518,82,7,0
MEX,CTG,54026,32430,133631706,0,4955
MEX,CTG,1,118,2168,8806600,19
MEX,CTG,1,1025,20682,83988319,51
MEX,CTG,150000,2550,10764544,223617,200
MEX,CTG,40320,53518,82,6,0
MEX,CTG,914,69471,281618761,900,0
MEX,CTG,25020,60798,6,1,0
MEX,CTG,3,533,77,37,36627671
MEX,CTG,1,162,31,72,11137988
MEX,CTG,6,853,92,91,58595472
MEX,CTG,146484,60544,18,96,2339269627
MEX,CTG,6990,4026,24,28,170550621
MEX,CTG,54026,32430,133631706,0,4955
MEX,CTG,2496,1005,8090,33162809,32
MEX,CTG,3060,3077,6296,26582728,46
MEX,CTG,880,0,95,6,589403
MEX,CTG,8640,8640,155088,3,0
MEX,CTG,87022,72,87022,207302,98
MEX,CTG,89861,94,89861,140890,33
MEX,CTG,228,228,1797,7642621,52
MEX,CTG,46752,9051,7,24,60479873
MEX,CTG,82728,25487,3,34,129940207
MEX,CTG,79733,87,79733,217521,39
MEX,CTG,1433,4,1433,6168,9
MEX,CTG,145926,28,145926,220870,8
MEX,CTG,1424,19,1424,5095,38
MEX,CTG,4080,5,4080,15900,95
MEX,CTG,9541,81,9541,26387,7
MEX,CTG,4909,52,4909,15296,79
MEX,CTG,7596,7596,10173,41923064,26
MEX,CTG,1,1741,5,213648279,0
MEX,CTG,155487,1,155487,428308,75
MEX,CTG,3932,7,3932,13302,82
MEX,CTG,64678,76,64678,96431,71
MEX,CTG,200,6,200,1516,31
MEX,CTG,228,228,1356,5750339,13
MEX,CTG,10487,85,10487,32093,52
MEX,CTG,499,12,499,2170,21
MEX,CTG,10664,8,10664,93734,18
MEX,CTG,70800,15,70800,179496,18
MEX,CTG,5899,95,5899,15633,37
MEX,CTG,67709,54,67709,107298,33
MEX,CTG,120,120,1289,5452233,97
MEX,CTG,22257,3,22257,62277,27
MEX,CTG,662,46,662,3346,66
MEX,CTG,8634,8634,13081,55300137,27
MEX,CTG,560,100,8,57,0
MEX,CTG,2,1000,4231970,4542,0
MEX,CTG,1,678,5,67342335,5
MEX,CTG,3,0,69,45,1497855
MEX,CTG,8,20,11,44,11758830
MEX,CTG,14,14,270,1139499,62
MEX,CTG,0,2,0,106,69
MEX,CTG,119,76,119,4134,91
MEX,CTG,20,1,20,1209,99
MEX,CTG,9,0,27,55,82383
MEX,CTG,1,0,18,1,198098
MEX,CTG,20,1,83,52,204795
MEX,CTG,76,8,76,1304,93
MEX,CTG,4,35,4,4063,99
MEX,CTG,103,49,103,2950,45
NIC,CTG,443,23,443,2239,14
NIC,CTG,1231,41,1231,9136,84
NIC,CTG,504,504,969,4122826,46
NIC,CTG,253,81,253,1281,1
NIC,CTG,1322,42,1322,5062,32
NIC,CTG,1503,92,1503,11101,8
NIC,CTG,632,39,632,9469,88
NIC,CTG,2100,75,2100,16371,42
NIC,CTG,172,96,172,1194,6
NIC,CTG,5250,22750,87150,5,0
NIC,CTG,1450,1450,3306,13928920,31
NIC,CTG,3344,3344,8385,35405855,63
NIC,CTG,572,2520,98,16,0
NIC,CTG,354,354,1520,6391335,83
NIC,CTG,62,62,143,604337,2
NIC,CTG,8000,81018,24,7,0
NIC,CTG,1272,332,2436,10352603,52
NIC,CTG,48,14,248,1055961,48
NIC,CTG,3393,1581,7457,31688957,2
NIC,CTG,3544,85,1174,4991725,2
NIC,CTG,1632,77,1238,5261961,6
NIC,CTG,1008,164,4002,17006537,52
NIC,CTG,6,60,254940,0,0
NIC,CTG,21840,21840,71606,296554549,7
NIC,CTG,20000,4648,19648908,0,852
NIC,CTG,110540,1050,4,18,32982121
NIC,CTG,75,15840,66322238,0,0
NIC,CTG,28448,59718,54,5,0
NIC,CTG,22800,21347,4,6,0
NIC,CTG,346,38,346,13313,56322110
NIC,CTG,130,130,7750,5,0
NIC,CTG,10,10,490,9,0
NIC,CTG,1466,1466,37353,158026821,5
NIC,CTG,2165,1,2165,34801,8
NIC,CTG,2155,79,2155,27196,2
NIC,CTG,530,328,86,1,8196593
NIC,CTG,300,65,94,1643448,3
NIC,CTG,48,49,58,28,1235873
NIC,CTG,123,43,46,7,1083285
NIC,CTG,253,57,55,4,1434435
NIC,CTG,18,9,18,110,463536
NIC,CTG,7352,19,7352,43486,73
NIC,CTG,173,39,173,1024,55
NIC,CTG,8,44,8,55,43
NIC,CTG,5,29,5,155,8
NIC,CTG,9,49,9,74,25
NIC,CTG,3,44,64,3,1112614
NIC,CTG,20,7,44,185414,68
NIC,CTG,50,39,33,64,980337
NIC,CTG,180,67,16,9,10449685
NIC,CTG,9,9,81,5,602403
NIC,CTG,170,1057,1,92,26345403
NIC,CTG,33,24,16,92,602260
NIC,CTG,5760,1646,28,3,41032690
NIC,CTG,126,11,27,64,280818
NIC,CTG,20,186,82,4656436,85
NIC,CTG,110,41,4,1,1061497
NIC,CTG,200,13,8,338191,2
NIC,CTG,20,1,31,4,217287
NIC,CTG,115,42,91,85,1867872
NIC,CTG,560,36,62,38,2669089
NIC,CTG,520,194,2,7571255,49
NIC,CTG,6,81,3194,18893,1
NIC,CTG,339,158,22,81,3943475
NIC,CTG,120,89,35,47,2226956
NIC,CTG,15,25,51,9,635888
NIC,CTG,62,9,51,24,236993
NIC,CTG,30,25,36,632095,5
NIC,CTG,130,54,46,14,1357488
NIC,CTG,50,15,81,5,394006
NIC,CTG,12,13,18,328689,66
NIC,CTG,425000,1835,35854,151382403,6
NIC,CTG,425000,637,5,51,68628004
NIC,CTG,425000,191,25,64,62333416
NIC,CTG,2808,4,5005,21174837,64
NIC,CTG,500,500,140,2,0
NIC,CTG,3000,3000,450,5,0
NIC,CTG,300,360,1908,64,0
NIC,CTG,6,450,1305,15,0
NIC,CTG,179,3,179,2665,1
NIC,CTG,2470,62,2470,22745,94196825
NIC,CTG,490,99,490,31147,49
NIC,CTG,4439,25,4439,60116,248966205
NIC,CTG,209,209,3390,7,0
NIC,CTG,176,13485,12,71,0
NIC,CTG,4319,4319,41,45,67061302
NIC,CTG,128,128,1014,4291234,64
NIC,CTG,3400,54,6,73,1162275
NIC,CTG,23200,177,53,2424139,53
NIC,CTG,23000,257,36,52,4905476
NIC,CTG,15000,109,25,1,3075695
NIC,CTG,50,50,844,3479451,52
NIC,CTG,2410,480,43,8,16081955
NIC,CTG,460,73,76,8,2380894
NIC,CTG,987,125802,75,3,0
NIC,CTG,3000,135000,560916900,0,0
NIC,CTG,18,139,53,19,140459
NIC,CTG,23,19,23,166,86
NIC,CTG,18,139,53,33898079,7
NIC,CTG,255,33,255,29,31
NIC,CTG,108,59,108,20,2
NIC,CTG,2,15,5,1650468,3
NIC,CTG,2,15,5,4485888,2
NIC,CTG,154,1193,7,3,35393234
NIC,CTG,1,7,75,1904386,5
NIC,CTG,4,31,90,381977,61
NIC,CTG,4,31,4682,19814168,17
NIC,CTG,63,6,63,1179,36
NIC,CTG,10,86,10,441,1874122
NIC,CTG,763,71,763,9641,5
NIC,CTG,272,24,272,13586,4
NIC,CTG,4152,39,4152,60489,62
NIC,CTG,652,31,652,13092,88
NIC,CTG,5,32,5,60,254982
NIC,CTG,20,0,4,2,849
NIC,CTG,30,0,61,3,1274
NIC,CTG,6,57,6,3,12749
NIC,CTG,58,1,17,58,2464
NIC,CTG,1405,1405,2,2,27647453
NIC,CTG,5338,6,53,221069,53
NIC,CTG,11109,81,11109,29306,7
NIC,CTG,8941,3,8941,24231,45
NIC,CTG,1770,6,1770,5539,23
NIC,CTG,13890,68,13890,23662,39
NIC,CTG,754,754,61,79,10389748
NIC,CTG,253,74,253,3324,44
NIC,CTG,1836,41,1836,5871,59
NIC,CTG,504,504,760,3235670,4
NIC,CTG,186,48,186,2411,92
NIC,CTG,2670,1,2670,7732,18
NIC,CTG,504,504,699,2958581,16
NIC,CTG,818,862,5914,25134654,81
NIC,CTG,12,22,137,584845,9
NIC,CTG,1945,500,8548,36328475,94
NIC,CTG,8,193,954,4055880,72
NGA,CTG,43344,81631,2,6,0
NOR,CTG,22234,55,22234,61631,37
NOR,CTG,22177,8,22177,60791,52
PNG,CTG,10,51275,207856544,4000,345
NZL,CTG,4829,45,4829,128428,71
NZL,CTG,3027,69,3027,104732,81
NZL,CTG,130,33,130,1687,68
NZL,CTG,1063,2,1063,15181,8
NZL,CTG,872,3,872,32971,92
OMN,CTG,2,23121,46,41,0
NLD,CTG,45696,62557,264607290,0,1188042
NLD,CTG,23786,92,23786,69111,56
NLD,CTG,608,608,2644,10953254,6
NLD,CTG,4217,44,4217,22907,2
NLD,CTG,129858,9,129858,287739,19
NLD,CTG,114640,7,114640,300051,81
NLD,CTG,1166,1166,4,45,29934037
NLD,CTG,25580,1113,56,4,17865636
NLD,CTG,346495,20428,62,25,252175830
NLD,CTG,110,6,76,8,124855
NLD,CTG,1666,2325,32,64,179204645
NLD,CTG,400,600,8,38816097,6
NLD,CTG,4504,8,126894,553183796,1
NLD,CTG,20268,21451,64,36,0
NLD,CTG,22234,5,22234,33086,1
NLD,CTG,16241,15,16241,44160,5
NLD,CTG,4593,7,4593,25790,72
NLD,CTG,502,164,6846,30033706,35
NLD,CTG,170,13,73,17,5475297
NLD,CTG,495,49,65,3,16270253
NLD,CTG,642,107,62,7,31810742
NLD,CTG,75,54,88,7,8140324
NLD,CTG,882,847,5,48,67503042
NLD,CTG,9300,128,75,31,11853892
NLD,CTG,44752,40969,177459449,0,0
NLD,CTG,2736,12453,3,57,0
NLD,CTG,1579,1579,5,41572376,82
NLD,CTG,21120,4811,29,62,0
NLD,CTG,5700,78,92,6,6808387
NLD,CTG,21075,86,21075,47443,81
NLD,CTG,36036,91,36036,122868,19
NLD,CTG,2469,39,2469,14094,29
NLD,CTG,11900,525,2,6,8455752
NLD,CTG,117405,6867,98,55,86114794
NLD,CTG,7257,1068,13,43,227918187
NLD,CTG,22048,13226,97,12,0
NLD,CTG,2697,2697,3,59,57670899
NLD,CTG,16680,174022,2,4,0
NLD,CTG,60000,297000,1206066510,0,0
NLD,CTG,3661,96,3661,10097,76
NLD,CTG,7785,7785,21157,89897962,56
NLD,CTG,175,58,175,37,157213
NLD,CTG,406,21,406,96,407904
NLD,CTG,7200,99,69,21,8972488
NLD,CTG,38375,156515,18,7,0
NLD,CTG,22656,36343,39,4,0
NLD,CTG,22416,18266,66,52,0
NLD,CTG,47520,39117,6,2,3816979
NLD,CTG,1607,8,1607,138580,15
NLD,CTG,2,169602,42,8782220000,0
NLD,CTG,2,4000,16850000,0,0
NLD,CTG,73,6200,26621075,0,0
NLD,CTG,15000,51484,67,0,1036363
NLD,CTG,1,60000,254331000,1850,390
NLD,CTG,2,18160,76036101,0,0
NLD,CTG,15739,99,15739,79177,92
NLD,CTG,6552,6552,24204,100242360,6
NLD,CTG,2358,32,2358,10186,96
NLD,CTG,840,56,840,3048,7
NLD,CTG,41944,183691,14,0,0
NLD,CTG,38000,47651,2,2,0
NLD,CTG,500,881,3660502,0,6
NLD,CTG,23,39,2725,11068523,11
NLD,CTG,9,65,4,62,11108887
NLD,CTG,7,94,3436,13955529,59
NLD,CTG,6,38,8,28,6693384
NLD,CTG,6,3,5,53,1667092
NLD,CTG,46,254,5,6,8448962
NLD,CTG,14,22,3,47,6466749
NLD,CTG,13118,60028,73,4,0
NLD,CTG,65,296,1,74,34528181
NLD,CTG,29,271,6098,24766961,56
NLD,CTG,21,176,4226,17164438,6
NLD,CTG,4,4,227,925381,94
NLD,CTG,2,30,0,81,21
NLD,CTG,44000,108596,56,1,0
NLD,CTG,87840,209898,72,8,0
NLD,CTG,19297,11523,41,71,0
NLD,CTG,21920,49470,82,2,0
NLD,CTG,769196,2140107,13,214010713,0
NLD,CTG,674440,2921578,35,292157835,0
NLD,CTG,17936,17936,71464,301727904,2
NLD,CTG,3206,3206,7,11,82934978
NLD,CTG,7904,7904,31616,4,0
NLD,CTG,1310,4,1310,7800,33147738
NLD,CTG,11700,2036,52,28,200548
NLD,CTG,2760,6456,83,57,0
NLD,CTG,42432,42432,75797,321412862,3
NLD,CTG,11148,65,11148,36225,38
NLD,CTG,447920,11846,48,61,257987019
NLD,CTG,239810,8399,2,21,195798474
NLD,CTG,7056,282,24,84,4306389
NLD,CTG,164040,33823,2,5,0
NLD,CTG,44512,50320,68,3,0
NLD,CTG,38380,38380,146124,623125533,3
NLD,CTG,91129,47,91129,306972,33
NLD,CTG,24120,24120,130167,550454679,9
NLD,CTG,7799,5,7799,46425,197292786
NLD,CTG,732000,202514,2,5,0
NLD,CTG,4864,4864,19456,76,0
NLD,CTG,1701,1701,10125,75,0
NLD,CTG,269490,7158,34801,144596896,9
NLD,CTG,7000,78,4,75,4515381
NLD,CTG,67624,101832,42,6,0
NLD,CTG,48045,5,48045,132004,3
NLD,CTG,10292,85,10292,58991,2
NLD,CTG,38313,161791,97,3,0
NLD,CTG,38391,162121,35,6,0
NLD,CTG,40264,55674,66,3,0
NLD,CTG,21778,30010,5,3,0
NLD,CTG,136914,136914,234206,1007336353,0
NLD,CTG,134603,595055,4,0,0
NLD,CTG,43052,85132,67,6,0
NLD,CTG,23168,23315,102274977,0,6000
NLD,CTG,24000,28425,34,0,503869
NLD,CTG,414880,693761,2973047369,108000,2160
NLD,CTG,572280,572280,1134495,4727551465,0
NLD,CTG,21120,27304,19,3,0
NLD,CTG,21205,8,21205,43250,41
NLD,CTG,1611,1,1023483,1424782,1
NLD,CTG,10752,21790,94,6,0
NLD,CTG,13500,336852,1432325021,2120,22033
NLD,CTG,24000,39067,7,6,0
NLD,CTG,1188,292,46,33,108716155
NLD,CTG,1181,290,74,75,161100537
NLD,CTG,21120,44193,6,9,0
NLD,CTG,9811,2,9811,24567,6
NLD,CTG,44608,96508,37,6,0
PAK,CTG,3991,39,3991,25919,86
PAN,CTG,1000,2340,10264784,197084,28894
PAN,CTG,1000,3700,16230642,45686,3675
PAN,CTG,875,875,1592,6985756,5
PAN,CTG,175,175,337,1481594,41
PAN,CTG,125,125,994,4,93531
PAN,CTG,500,2805,12228116,300,25
PAN,CTG,30,142,82,74,6819246
PAN,CTG,7420,5301,64,18,189767289
PAN,CTG,2120,3683,4,25903227,3
PAN,CTG,424,555,44,6,23063303
PAN,CTG,100,100,935,4103062,43
PAN,CTG,208,208,715,0,0
PAN,CTG,2669,41,2669,22152,3
PAN,CTG,11751,78,11751,52315,18
PAN,CTG,23583,8,23583,78029,35
PAN,CTG,653,28,653,1573,6900216
PAN,CTG,2926,68,2926,6594,4
PAN,CTG,40563,35,40563,105486,445315550
PAN,CTG,405,405,2376,4,0
PAN,CTG,3536,27,3536,13861,25
PAN,CTG,662,67,662,5455,2
PAN,CTG,11879,86,11879,68580,2
PAN,CTG,269,4,269,5966,75
PAN,CTG,1646,26,1646,12773,23
PAN,CTG,11358,94,11358,39259,72
PAN,CTG,1604,7,1604,18610,8
PAN,CTG,1358,69,1358,3772,39
PAN,CTG,2439,2439,11009,46777920,84
PAN,CTG,2300,99,2300,82562,59
PAN,CTG,32520,32520,98707,425247577,4
PAN,CTG,4250,4320,5,5,0
PAN,CTG,25,25,200,0,2021
PAN,CTG,175,175,364,24,0
PAN,CTG,15000,15000,3600,0,16682
PAN,CTG,18750,18750,41625,5,0
PAN,CTG,200,2874,11670825,0,13318
PAN,CTG,50,50,1334,5855094,43
PAN,CTG,1000,1000,3235,15,0
PAN,CTG,1750,1750,4501,94,0
PAN,CTG,1225,1225,2677,11125267,34
PAN,CTG,827,827,4741,19701769,84
PAN,CTG,10745,10745,29978,124559492,0
PAN,CTG,1830,1830,655,2724601,9
PAN,CTG,123241,29,123241,124482,72
PAN,CTG,89,61,89,13179,64
PAN,CTG,181000,181000,41091,174008232,1
PAN,CTG,4375,4375,7262,29491777,87
PAN,CTG,300,300,1995,85,0
PAN,CTG,0,66,0,8,88
PAN,CTG,12,1,12,168,2
PAN,CTG,5,90,917,3799554,95
PAN,CTG,10746,1018,8,52,35148049
PAN,CTG,887,334,45,85,7953684
PAN,CTG,10500,4255,15,1009551,9
PAN,CTG,80,0,8,236397,84
PAN,CTG,7,89,24,95,2388263
PAN,CTG,184,178,48,4,55277520
PAN,CTG,1403,178,48,86699541,5
PAN,CTG,70,89,24,7,19661886
PAN,CTG,419,89,24,6,104465570
PAN,CTG,207,89,24,67,47704701
PAN,CTG,18,89,24,1,12412039
PAN,CTG,1106,89,24,19,40735933
PAN,CTG,34,13,78,3502527,0
PAN,CTG,1964,52862,8,2,0
PAN,CTG,13,252,97,6,13790638
PAN,CTG,28903,9358,25,34,0
PAN,CTG,2,61,89,45,4
PAN,CTG,479,24,479,2452,5
PAN,CTG,458,6,458,5951,25285799
PAN,CTG,42,9,22,28,4448397
PAN,CTG,14,2,51,84,565793
PAN,CTG,28,2,4,8,303526
PAN,CTG,21,5,45,72,3642826
PAN,CTG,3,0,52,49,73937
PAN,CTG,64,8,86,76,3363987
PAN,CTG,67,89,24,39,15211797
PAN,CTG,48,89,24,8,14160911
PAN,CTG,901,178,48,43,188661778
PAN,CTG,800,9,800,10387,1
PAN,CTG,5036,76,5036,22350,62
PAN,CTG,4,48,39,56,3465122
PAN,CTG,38,84,38,499,2120251
PAN,CTG,12,74,12,163,9
PAN,CTG,89,61,89,1609,72
PAN,CTG,8,17,8,151,2
PAN,CTG,36,113,4,4,1808443
PAN,CTG,1,0,41,103015,5
PAN,CTG,36,89,24,32,656598
PAN,CTG,0,55,0,11,58
PAN,CTG,140,250,8,12790811,7
PAN,CTG,3690,4883,12,16,140855795
PAN,CTG,40,2,4,405253,44
PAN,CTG,110,89,24,66,886314
PAN,CTG,3726,14478,79,17,239404187
PAN,CTG,180,7,74,6,851032
PAN,CTG,3,560,79,21,30628018
PAN,CTG,1,6000,26319960,317601,72
PAN,CTG,982,3467,82,46,111925468
PAN,CTG,201,9,55154,234521472,7
PAN,CTG,80,1150,2,85666224,6
PAN,CTG,1,0,41,82412,4
PAN,CTG,2,30,36,2260985,4
PAN,CTG,24,12,61,256437,34
PAN,CTG,2,0,81,4738713,0
PAN,CTG,120,23,12,1274700,0
PAN,CTG,100,229,72,4,12663719
PAN,CTG,10,53,443,1871764,32
PAN,CTG,710,5,54639,230981630,4
PAN,CTG,2,39,4,63,1204564
PAN,CTG,4,89,5,26,2409128
PAN,CTG,8,100,6,51,4818215
PAN,CTG,1,24502,107481943,0,1296978
PAN,CTG,20,89,24,68,2285665
PAN,CTG,2,2,55,228109,96
PAN,CTG,37,1743,37,18,95215410
PAN,CTG,20,675,38,28,36886059
PAN,CTG,6,151,5,39,7753128
PAN,CTG,150,903,35,9,49336739
PAN,CTG,4204,4023,72,12,72617193
PAN,CTG,69,5202,96,43,284162451
PAN,CTG,45,18,2,15534737,4
PAN,CTG,244,10849,56,67,197856187
PAN,CTG,16,15,78,83,1537672
PAN,CTG,1,51,15,48,4982699
PAN,CTG,3,385,39,12,29892557
PAN,CTG,3120,178,8,7526199,3
PAN,CTG,192,161,16,48,5716206
PAN,CTG,6,464,8007,33162252,23
PAN,CTG,6646,98,6646,6441,6
PAN,CTG,49314,59,49314,47588,67
PAN,CTG,2500,91,200,0,0
PAN,CTG,75,5,45,55,0
PAN,CTG,800,8,33992,0,0
PAN,CTG,11,94,24,16,0
PAN,CTG,6,13,2,52,1228016
PAN,CTG,124,3,40,62,262098
PAN,CTG,40,3,40,0,2
PAN,CTG,40,3,40,416,1758594
PAN,CTG,3840,3840,6081,24697115,28
PAN,CTG,33600,33600,53569,217535536,3
PAN,CTG,7043,4,7043,25936,110202064
PAN,CTG,204,8466,51472,212097624,2920704
PAN,CTG,4000,22860,275870,1210150175,23594444
PAN,CTG,4100,13605,57817304,0,48553
PAN,CTG,460,5,460,1851,97
PAN,CTG,1056,58,1056,3713,47
PAN,CTG,6867,7,6867,17284,75
PAN,CTG,3840,36,3840,5652,13
PAN,CTG,11117,25,11117,37756,8
PAN,CTG,50,285,1211167,0,779
PAN,CTG,22049,72,23385,17372,16
PAN,CTG,15120,4384,8,57,0
PAN,CTG,24,46835,197741585,0,765
PAN,CTG,1000,1000,1170,7,0
PAN,CTG,1000,2210,9391859,0,6044
PAN,CTG,3000,9425,40053516,0,25775
PAN,CTG,200,200,2860,6,0
PAN,CTG,716,93,716,5418,61
PAN,CTG,2440,2440,5991,25347192,14
PAN,CTG,1940,1940,4323,18289519,31
PAN,CTG,4766,4766,16096,68098648,45
PAN,CTG,1647,1647,3250,13752147,78
PAN,CTG,250,4805,20419856,0,13141
PAN,CTG,204,2,204,794,3
PAN,CTG,200,1510,6417062,0,4129
PAN,CTG,209,209,971,4111518,32
PAN,CTG,2500,4150,17557031,0,8422
PAN,CTG,238,238,749,3171688,31
PAN,CTG,15400,2236,8,74,36697308
PAN,CTG,3840,2503,2,68,0
PAN,CTG,6299,798,2,1,14220421
PAN,CTG,1015,2,63699,56915,7
PAN,CTG,44948,55,44948,96458,7
PAN,CTG,3101,42,3101,8134,54
PAN,CTG,4084,99,4084,12421,37
PAN,CTG,14560,11902,2,61473630,4
PAN,CTG,38,76,320878,0,0
PAN,CTG,53,92,52,6591412,8
PAN,CTG,2,700,2600,0,10428
PAN,CTG,49,91,900,13594,59261683
PAN,CTG,4,45,224,6,0
PAN,CTG,4,50,371,1566544,5
PAN,CTG,38,340,1684,0,0
PAN,CTG,3998,2819,12,109004114,3
PAN,CTG,21,115,55,48,4839178
PAN,CTG,2,850,5900,0,23664
PAN,CTG,15,196,23730,0,95176
PAN,CTG,147,7922,2,4,139081289
PAN,CTG,60,17092,2,16,0
PAN,CTG,1,500,6200,0,24867
PAN,CTG,2,4,191,4,0
PAN,CTG,21,159,2370,0,9506
PAN,CTG,2,300,710,0,2848
PAN,CTG,9,15,132,8,0
PAN,CTG,2,16,497,8,0
PAN,CTG,15,1,22,98086,5
PAN,CTG,6,6,105,0,421
PAN,CTG,4,47,2,98,2314976
PAN,CTG,100,670,6000,0,24065
PAN,CTG,116,9,3492,14463240,23
PAN,CTG,56,2084,5573,23478158,12
PAN,CTG,150,1290,25,3,26120123
PAN,CTG,35,267,3857,8,0
PAN,CTG,3,45,1700,0,6818
PAN,CTG,40500,335,1215,0,4873
PAN,CTG,12,640,8,94,17575980
PAN,CTG,20190,37139,36,2174496,0
