DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
PAN,CTG,15,1,22
PAN,CTG,6,6,105
PAN,CTG,4,47,2
PAN,CTG,100,670,6000
PAN,CTG,116,9,3492
PAN,CTG,56,2084,5573
PAN,CTG,150,1290,25
PAN,CTG,35,267,3857
PAN,CTG,3,45,1700
PAN,CTG,40500,335,1215
PAN,CTG,12,640,8
PAN,CTG,20190,37139,36
PAN,CTG,36,88,591
PAN,CTG,1,3,10
PAN,CTG,1300,1300,5162
PAN,CTG,566,72,566
PAN,CTG,961,77,961
PAN,CTG,1792,26,1792
PAN,CTG,9772,6505,28357896
PAN,CTG,0,49,498
PAN,CTG,524,88,524
PAN,CTG,3567,98,3567
PAN,CTG,879,33,879
PAN,CTG,720,84,1
PAN,CTG,3873,2455,4
PAN,CTG,1416,615,94
PAN,CTG,1150,2382,2
PAN,CTG,600,228,38
PAN,CTG,1,1437,31111
PAN,CTG,4,202,3791
PAN,CTG,1,178,5
PAN,CTG,1,182,5
PAN,CTG,3,1025,15186
PAN,CTG,2167,5015,5
PAN,CTG,272,705,6
PAN,CTG,720,523,2
PAN,CTG,3858,91,3858
PAN,CTG,685,57,685
PAN,CTG,8809,71,8809
PAN,CTG,900,25,900
PAN,CTG,784,784,28
PAN,CTG,303,22608,5
PAN,CTG,2,3439,55
PAN,CTG,14,420,45
PAN,CTG,301,301,1332
PAN,CTG,102,4233,25615
PAN,CTG,4658,2,4658
PAN,CTG,5032,5032,12054
PAN,CTG,2262,2262,6904
PAN,CTG,146,2,31575
PAN,CTG,40,2112,8750
PAN,CTG,30,1861,5
PAN,CTG,37800,60297,8
PAN,CTG,17660,17660,35836
PAN,CTG,568,33,568
PAN,CTG,6,1,4597
PAN,CTG,8324,62,8324
PAN,CTG,500,4095,16959155
PAN,CTG,2200,2200,5610
PAN,CTG,1,21,1
PAN,CTG,8,8,133
PAN,CTG,1124,31,1124
PAN,CTG,89,73,89
PAN,CTG,1470,1470,1984
PAN,CTG,19400,19400,24148
PAN,CTG,600,600,3036
PAN,CTG,24759,25,24759
PAN,CTG,249,13,249
PAN,CTG,24,6,88
PAN,CTG,7,630,25416
PAN,CTG,1,2605,56
PAN,CTG,1,161,26
PAN,CTG,12,63,21
PAN,CTG,76,1849,87
PAN,CTG,20,477,8
PAN,CTG,3523,73,3523
PAN,CTG,2173,17,2173
PAN,CTG,500,39973,48
PAN,CTG,35,13,35
PAN,CTG,10198,22,10198
PAN,CTG,7073,14,7073
PAN,CTG,25530,31865,52
PAN,CTG,6850,13125,5
PAN,CTG,2000,2000,450
PAN,CTG,0,18,10
PAN,CTG,20000,20000,4620
PAN,CTG,1000,1000,1170
PAN,CTG,268,268,1724
PAN,CTG,542,542,1477
PAN,CTG,4303,99,4303
PAN,CTG,3441,3441,17093
PAN,CTG,96265,96265,182519
PAN,CTG,1881,1881,14095
PAN,CTG,327,8,327
PAN,CTG,31,9,31
PAN,CTG,4861,45,4861
PAN,CTG,14,14,43
PAN,CTG,48,45,48
PAN,CTG,1452,29,1452
PAN,CTG,18,91,18
PAN,CTG,1000,1000,15250
PAN,CTG,3750,3750,6225
PAN,CTG,5000,5000,7750
PAN,CTG,1577,29,1577
PAN,CTG,1,42,1
PAN,CTG,1800,35,74
PAN,CTG,72,29,35
PAN,CTG,500,349,37
PAN,CTG,1028,46,1028
PAN,CTG,1161,68,7
PAN,CTG,10,93,10
PAN,CTG,3,0,6
PAN,CTG,5827,83,5827
PAN,CTG,1772,8,27429
PAN,CTG,400,400,4880
PAN,CTG,1404,31,1404
PAN,CTG,108,17,525
PAN,CTG,600,146,25
PAN,CTG,215,53,215
PAN,CTG,562,1,562
PAN,CTG,17,18,17
PAN,CTG,68,2,68
PAN,CTG,31,411,52
PAN,CTG,2,25,48
PAN,CTG,1,745,33
PAN,CTG,30,510,3431
PAN,CTG,60,1530,11543
PAN,CTG,72,6912,44552
PAN,CTG,511,153,3694
PAN,CTG,134,4795,15
PAN,CTG,60,621,2
PAN,CTG,6,0,12
PAN,CTG,1,5,83000
PAN,CTG,108,2,19
PAN,CTG,700,4149,7
PAN,CTG,300,2784,93
PAN,CTG,20,20,84441
PAN,CTG,51800,168,3
PAN,CTG,8,168,4
PAN,CTG,35,9,35
PAN,CTG,1000,34,17
PAN,CTG,3,19,6
PAN,CTG,2553,3186,55
PAN,CTG,4,1,4
PAN,CTG,67,1,18384
PAN,CTG,923,8,26482
PAN,CTG,972,1,972
PAN,CTG,356,75,356
PAN,CTG,99,99,514
PAN,CTG,928,928,5235
PAN,CTG,37786,108075,12
PAN,CTG,480,480,8592
PAN,CTG,23000,19231,81712519
PAN,CTG,115,19,115
PAN,CTG,1523,52,1523
PAN,CTG,832,2,832
PAN,CTG,350,350,315
PAN,CTG,2,47,2568
PAN,CTG,75,75,360
PAN,CTG,6,6,71
PAN,CTG,102,102,434
PAN,CTG,4015,78,4015
PAN,CTG,377,51,377
PAN,CTG,5080,79,5080
PAN,CTG,49,23,49
PAN,CTG,1682,15,1682
PAN,CTG,60,60,381
PAN,CTG,161,93,161
PAN,CTG,4314,93,4314
PAN,CTG,1620,1620,26360
PAN,CTG,76,76,828
PAN,CTG,20748,9,20748
PAN,CTG,3424,77,3424
PAN,CTG,415,85,415
PAN,CTG,1657,31,1657
PAN,CTG,22,22,298
PAN,CTG,8,99,8
PAN,CTG,362,2485,10560529
PAN,CTG,15,98,15
PAN,CTG,826,3181,97
PAN,CTG,11385,11385,33105
PAN,CTG,6640,6640,22252
PAN,CTG,2504,19245,6
PAN,CTG,290,290,2322
PAN,CTG,4920,4543,82
PAN,CTG,1692,107,17
PAN,CTG,396014,954,21
PAN,CTG,18330,1926,14
PAN,CTG,3276,1474,57
PAN,CTG,2,3,46
PAN,CTG,73,586,8
PAN,CTG,34,97,34
PAN,CTG,36,3,39
PAN,CTG,161,278,42
PAN,CTG,5,8,65
PAN,CTG,33,9,4792
PAN,CTG,25000,6633,24
PAN,CTG,13,22,48
PAN,CTG,0,21,0
PAN,CTG,726,726,3234
PAN,CTG,3100,695,58
PAN,CTG,2000,448,76
PAN,CTG,700,157,7
PAN,CTG,5,1,12
PAN,CTG,90,20,19
PAN,CTG,26,5,83
PAN,CTG,2225,499,24
PAN,CTG,1955,438,66
PAN,CTG,1200,269,26
PAN,CTG,30,51,89
PAN,CTG,428,986,5857
PAN,CTG,898,1649,6854
PAN,CTG,64,35,4
PAN,CTG,1200,269,26
PAN,CTG,7002,102633,28705
PAN,CTG,105467,23,105467
PAN,CTG,2030,8428,13
PAN,CTG,8,99,8
PAN,CTG,2819,36656,155777369
PAN,CTG,1,25,1
PAN,CTG,5,99,5
PAN,CTG,6,99,6
PAN,CTG,3,99,3
PAN,CTG,100,2580,10964251
PAN,CTG,1,88,1
PAN,CTG,3,5,19
PAN,CTG,3,5,19
PAN,CTG,3,5,19
PAN,CTG,30,51,87
PAN,CTG,2,3,46
PAN,CTG,24,70,2
PAN,CTG,1,18,5
PAN,CTG,15,346,9
PAN,CTG,5,8,65
PAN,CTG,4,6,92
PAN,CTG,5,8,65
PAN,CTG,9,15,56
PAN,CTG,10,17,29
PAN,CTG,480,830,7
PAN,CTG,573,990,88
PAN,CTG,3,900,3727287
PAN,CTG,2,7000,29743000
PAN,CTG,147,64,65
PAN,CTG,870,549,72
PAN,CTG,235,74,26
PAN,CTG,51,97,51
PAN,CTG,2,3,46
PAN,CTG,1,66,1939
PAN,CTG,1,93,45
PAN,CTG,5,8,65
PAN,CTG,830,130,5
PAN,CTG,267,6570,95
PAN,CTG,16,6586,28890542
PAN,CTG,5,7,5
PAN,CTG,4,369,99
PAN,CTG,1200,70,2
PAN,CTG,5000,54,59
PAN,CTG,0,1,0
PAN,CTG,1877,49,1877
PAN,CTG,737,21,737
PAN,CTG,644,89,644
PAN,CTG,15,72,15
PAN,CTG,963,74,963
PAN,CTG,626,61,626
PAN,CTG,1176,739,3
PAN,CTG,25696,6326,46
PAN,CTG,9234,1589,23
PAN,CTG,3008,603,77
PAN,CTG,24400,292,8
PAN,CTG,8910,2125,63
PAN,CTG,21,6,21
PAN,CTG,1,5,21136
PAN,CTG,6,24,6
PAN,CTG,2,0,62
PAN,CTG,40,4,99
PAN,CTG,6,24,6
PAN,CTG,5,3,12
PAN,CTG,20,3,74
PAN,CTG,3,124,8
PAN,CTG,50,6,24
PAN,CTG,30,2,5
PAN,CTG,2,33,2
PAN,CTG,2,33,2
PAN,CTG,30,2,5
PAN,CTG,100,2,5
PAN,CTG,20,2,5
PAN,CTG,104192,2646,48
PAN,CTG,660000,2520,13864
PAN,CTG,2271,95,2271
PAN,CTG,2,23,14
PAN,CTG,200,5,64
PAN,CTG,5,95,98
PAN,CTG,14,24,11
PAN,CTG,62,3,5
PAN,CTG,629,35,51
PAN,CTG,3,1,35
PAN,CTG,194,109,54
PAN,CTG,118,199,88
PAN,CTG,381,117,91
PAN,CTG,57,45,5
PAN,CTG,126,56,91
PAN,CTG,134,204,28
PAN,CTG,311,351,2
PAN,CTG,62,126,2
PAN,CTG,2,10,72
PAN,CTG,2,35,23
PAN,CTG,17,22,7
PAN,CTG,2,10,84
PAN,CTG,8,43,2
PAN,CTG,14,398,7
PAN,CTG,7,15,1
PAN,CTG,3,16,93
PAN,CTG,24,6786,29
PAN,CTG,1,6000,25494000
PAN,CTG,14310,2862,14882
PAN,CTG,3044,3044,11694
PAN,CTG,32450,104850,425036736
PAN,CTG,21342,54597,73
PAN,CTG,79160,66138,290124919
PAN,CTG,23295,88,23295
PAN,CTG,26319,59,26319
PAN,CTG,21602,79,21602
PAN,CTG,72,21,72
PAN,CTG,4858,13,4858
PAN,CTG,4062,1096,74
PAN,CTG,13157,872,26
PAN,CTG,237,98,237
PAN,CTG,18,18,1935
PAN,CTG,67147,4597,53
PAN,CTG,45960,3146,87
PAN,CTG,22,87,22
PAN,CTG,1069,7,48
PAN,CTG,152,61,152
PAN,CTG,27,0,19
PAN,CTG,14,15,4
PAN,CTG,33,2,97
PAN,CTG,332,132,8
PAN,CTG,1281,1281,2792
PAN,CTG,518,51,8
PAN,CTG,690,12321,23
PAN,CTG,1200,19,2
PAN,CTG,4509,4,51
PAN,CTG,701,71,98
PAN,CTG,13,150,2
PAN,CTG,194,234,6
PAN,CTG,307,410,32
PAN,CTG,3048,2364,89
PAN,CTG,602,22,73
PAN,CTG,229,14984,13
PAN,CTG,30,4135,89
PAN,CTG,4900,1,10859
PAN,CTG,400,4,804
PAN,CTG,5,5729,98
PAN,CTG,14,364,11
PAN,CTG,30,1,7
PAN,CTG,60,17,60
PAN,CTG,17,84,17
PAN,CTG,30,2,5
PAN,CTG,80,0,5
PAN,CTG,16,93,86
PAN,CTG,68,93,86
PAN,CTG,151,93,86
PAN,CTG,19,93,86
PAN,CTG,27,2,27
PAN,CTG,12,44,12
PAN,CTG,289,93,86
PAN,CTG,27,93,86
PAN,CTG,12,44,12
PAN,CTG,21,78,21
PAN,CTG,123,12,123
PAN,CTG,10,10,500
PAN,CTG,36,35,36
PAN,CTG,3,3,150
PAN,CTG,10,10,13
PAN,CTG,5,5,120
PAN,CTG,6,6,60
PAN,CTG,1,93,86
PAN,CTG,10,10,38
PAN,CTG,2,93,86
PAN,CTG,6,93,86
PAN,CTG,6,93,86
PAN,CTG,2,2,9
PAN,CTG,19,93,86
PAN,CTG,4,93,86
PAN,CTG,20,93,86
PAN,CTG,4,93,86
PAN,CTG,8,93,86
PAN,CTG,2,93,86
PAN,CTG,3,93,86
PAN,CTG,10,93,86
PAN,CTG,14,93,86
PAN,CTG,1,93,86
PAN,CTG,8,93,86
PAN,CTG,1,93,86
PAN,CTG,2,93,86
PAN,CTG,1,93,86
PAN,CTG,2,93,86
PAN,CTG,2,93,86
PAN,CTG,1,93,86
PAN,CTG,646,93,86
PAN,CTG,39,93,86
PAN,CTG,12,93,86
PAN,CTG,1,93,86
PAN,CTG,12,93,86
PAN,CTG,3,93,86
PAN,CTG,34,93,86
PAN,CTG,1,93,86
PAN,CTG,36,93,86
PAN,CTG,264,93,86
PAN,CTG,10,93,86
PAN,CTG,2,93,86
PAN,CTG,4,93,86
PAN,CTG,38,93,86
PAN,CTG,23,93,86
PAN,CTG,14,93,86
PAN,CTG,21,93,86
PAN,CTG,7,93,86
PAN,CTG,58,93,86
PAN,CTG,5,93,86
PAN,CTG,136,93,86
PAN,CTG,10,93,86
PAN,CTG,14,93,86
PAN,CTG,5,93,86
PAN,CTG,22,93,86
PAN,CTG,2,93,86
PAN,CTG,1,93,86
PAN,CTG,1,93,86
PAN,CTG,13,93,86
PAN,CTG,21,93,86
PAN,CTG,6,93,86
PAN,CTG,93,93,86
PAN,CTG,61,93,86
PAN,CTG,53,93,86
PAN,CTG,46,93,86
PAN,CTG,1,93,86
PAN,CTG,13,13,34
PAN,CTG,59,93,86
PAN,CTG,14,93,86
PAN,CTG,17,93,86
PAN,CTG,3,93,86
PAN,CTG,2,93,86
PAN,CTG,16,93,86
PAN,CTG,4,93,86
PAN,CTG,1,93,86
PAN,CTG,3,93,86
PAN,CTG,5,93,86
PAN,CTG,2,93,86
PAN,CTG,1,5000,21933300
PAN,CTG,8393,6,8393
PAN,CTG,1,29384,123823294
PAN,CTG,8978,96,8978
PAN,CTG,295328,7501,33
PAN,CTG,19586,97,19586
PAN,CTG,6508,46,6508
PAN,CTG,4651,59,4651
PAN,CTG,409728,4711,86
PAN,CTG,635157,8,369689
PAN,CTG,8617,60421,32
PAN,CTG,32,7,32
PAN,CTG,31,36,31
PAN,CTG,125,56,125
PAN,CTG,802,4,802
PAN,CTG,259,95,259
PAN,CTG,50,50,67
PAN,CTG,300,300,920
PAN,CTG,105,105,697
PAN,CTG,205,205,538
PAN,CTG,205,205,538
PAN,CTG,20,20,229
PAN,CTG,38,38,171
PAN,CTG,32,32,346
PAN,CTG,1555,1555,5003
PAN,CTG,38,38,453
PAN,CTG,52,52,648
PAN,CTG,4,72397,84
PAN,CTG,21000,21000,24109
PAN,CTG,19340,16287,69038149
PAN,CTG,43,95,43
PAN,CTG,193,5,193
PAN,CTG,10,89,10
PAN,CTG,784,29,784
PAN,CTG,8261,75,8261
PAN,CTG,135,84,135
PAN,CTG,844,65,844
PAN,CTG,8852,8852,18
PAN,CTG,1500,465,1875
PAN,CTG,54670,11096,41367
PAN,CTG,1008,1008,4732
PAN,CTG,109457,47,109457
PAN,CTG,10,2151,9081715
PAN,CTG,386,386,69
PAN,CTG,131500,1870,56
PAN,CTG,936,936,2259
PAN,CTG,53040,35,53040
PAN,CTG,19267,63,19267
PAN,CTG,27300,15583,23
PAN,CTG,363200,878562,64
PAN,CTG,7785,59,7785
PAN,CTG,3300,12751,73
PAN,CTG,6721,78,6721
PAN,CTG,4320,103,68
PAN,CTG,95700,545,85
PAN,CTG,100000,869,4
PAN,CTG,138,138,826
PAN,CTG,315,315,1840
PAN,CTG,5024,8,5526
PAN,CTG,10,10,235
PAN,CTG,1,4900,20516349
PAN,CTG,10070,320,7326
PAN,CTG,50,38,7
PAN,CTG,12788,1524,41
PAN,CTG,1000,25,74
PAN,CTG,191,45164,93
PAN,CTG,5,10415,43973067
PAN,CTG,100,144,2679
PAN,CTG,2521,1261,28
PAN,CTG,30,7,3590
PAN,CTG,6,8,1
PAN,CTG,46,85,1347
PAN,CTG,1270,868,55
PAN,CTG,24,22,17
PAN,CTG,700,108,9
PAN,CTG,500,345,77
PAN,CTG,775,763,78
PAN,CTG,114,28,114
PAN,CTG,44,42,44
PAN,CTG,190,69,190
PAN,CTG,6,74,6
PAN,CTG,148,747,1
PAN,CTG,125,55,26
PAN,CTG,4,2,44
PAN,CTG,252,431,35
PAN,CTG,6,6,35
PAN,CTG,80,48,26
PAN,CTG,102,381,55
PAN,CTG,834,236,36
PAN,CTG,7346,1986,79
PAN,CTG,2000,679,1
PAN,CTG,42,249,57
PAN,CTG,200,115,67
PAN,CTG,2150,1568,66
PAN,CTG,1587,1720,3
PAN,CTG,0,71,157
PAN,CTG,206,91,25
PAN,CTG,450,231,88
PAN,CTG,50,10,64
PAN,CTG,707,199,93
PAN,CTG,300,84,16
PAN,CTG,30,2,8
PAN,CTG,40,3,5
PAN,CTG,200,9,2
PAN,CTG,30,9,9
PAN,CTG,569,15,569
PAN,CTG,131,92,131
PAN,CTG,7,27,7
PAN,CTG,1,1,1
PAN,CTG,0,2,0
PAN,CTG,1,0,6
PAN,CTG,141,140,81
PAN,CTG,175,175,62
PAN,CTG,21,21,34
PAN,CTG,174,61,174
PAN,CTG,900,2769,93
PAN,CTG,281136,9,35713
PAN,CTG,235128,1395,97
PAN,CTG,1178760,11928,75
PAN,CTG,1075016,6216,86
PAN,CTG,10200,71,91
PAN,CTG,100250,756,35
PAN,CTG,34560,63104,266386594
PAN,CTG,3,14539,59460
PAN,CTG,463,99,463
PAN,CTG,52200,17330,4
PAN,CTG,632,24,632
PAN,CTG,16280,16280,48612
PAN,CTG,1,4675,6
PAN,CTG,328,328,4883
PAN,CTG,470,6,28662
PAN,CTG,94,1410,6185190
PAN,CTG,140,1980,8685586
PAN,CTG,25,25,105799
PAN,CTG,9848,3,9848
PAN,CTG,21750,21750,25227
PAN,CTG,56040,10986,4
PAN,CTG,150,150,341
PAN,CTG,1708,91,1708
PAN,CTG,100,100,234
PAN,CTG,14032,5802,36
PAN,CTG,1,5500,22663410
PAN,CTG,1,1000,4120620
PAN,CTG,36886,4,36886
PAN,CTG,9221,6,9221
PAN,CTG,2,13649,4
PAN,CTG,652,2,652
PAN,CTG,1005,1005,17245
PAN,CTG,736,736,77584
PAN,CTG,10351,5,10351
PAN,CTG,7008,7008,14064
PAN,CTG,8100,8100,1059
PAN,CTG,14100,14100,9241
PAN,CTG,200,3483,24
PAN,CTG,3500,32116,135596642
PAN,CTG,5625,2961,12477565
PAN,CTG,38241,38241,72
PAN,CTG,480,382,8
PAN,CTG,54,37,724
PAN,CTG,1865,29828,55
PAN,CTG,15524,37604,34
PAN,CTG,6128,91,6128
PAN,CTG,16575,16575,34905
PAN,CTG,1800,1800,9072
PAN,CTG,113,113,4011
PAN,CTG,657,34,657
PAN,CTG,443,75,443
PAN,CTG,13400,13400,126906
PAN,CTG,23,53,23
PAN,CTG,23595,22460,95501941
PAN,CTG,1490,21,1490
PAN,CTG,179,184,56
PAN,CTG,36544,8014,2
PAN,CTG,4619,193,7
PAN,CTG,106,33548,139389927
PAN,CTG,4,534,7734
PAN,CTG,2,20,621
PAN,CTG,338,106,82
PAN,CTG,400,204,4
PAN,CTG,156,7,56
PAN,CTG,206,671,3
PAN,CTG,300,4,3
PAN,CTG,10,0,14
PAN,CTG,4,0,6
PAN,CTG,200,1,11
PAN,CTG,930,402,3060
PAN,CTG,10,14,45
PAN,CTG,6449,6449,48163
PAN,CTG,2186,2186,18598
PAN,CTG,2032,2032,12788
PAN,CTG,82,239,1776
PAN,CTG,1,10000,42520900
PAN,CTG,4198,14384,52
PAN,CTG,1839,21,1839
PAN,CTG,61,4,61
PAN,CTG,81900,72457,64
PAN,CTG,8321,8321,4
PAN,CTG,19200,19200,10634
PAN,CTG,3272,3272,31139
PAN,CTG,5040,551,6
PAN,CTG,25360,87,85
PAN,CTG,13000,182,825
PAN,CTG,510,510,2494
PAN,CTG,108,18,1404
PAN,CTG,459,4,121619
PAN,CTG,22,52752,223173138
PAN,CTG,1649,1649,51
PAN,CTG,31,31,13040
PAN,CTG,16493,96,16493
PAN,CTG,28,14,61413
PAN,CTG,9000,77890,331195290
PAN,CTG,28,37,28
PAN,CTG,6359,26,6359
PAN,CTG,2222,92,2222
PAN,CTG,261,8,261
PAN,CTG,28,3,28
PAN,CTG,60,52,60
PAN,CTG,14,34,14
PAN,CTG,1413,25,1413
PAN,CTG,144,26,144
PAN,CTG,79,61,79
PAN,CTG,4,15,4
PAN,CTG,2,31,2
PAN,CTG,45,67,45
PAN,CTG,197,3,197
PAN,CTG,387,8,387
PAN,CTG,17,75,17
PAN,CTG,7124,56,7124
PAN,CTG,5,84,5
PAN,CTG,37,3,37
PAN,CTG,8958,18832,94
PAN,CTG,27,69,27
PAN,CTG,6,53,6
PAN,CTG,2,81,2
PAN,CTG,44,27,44
PAN,CTG,9570,9570,4139
PAN,CTG,720,720,532
PAN,CTG,15012,74,15012
PAN,CTG,1440,1440,3394
PAN,CTG,58500,40125,169085546
PAN,CTG,96,30336,126044259
PAN,CTG,73,1,63
PAN,CTG,29,0,23
PAN,CTG,8297,8297,3
PAN,CTG,62642,7503,30327
PAN,CTG,200,112,368
PAN,CTG,9401,9401,4
PAN,CTG,8193,47,8193
PAN,CTG,4128,4128,13155
PAN,CTG,28,36,28
PAN,CTG,6,6,1
PAN,CTG,25,25,1
PAN,CTG,56,12,56
PAN,CTG,191880,70227,48
PAN,CTG,4573,4573,8
PAN,CTG,50000,10490,43785312
PAN,CTG,49300,10445,68
PAN,CTG,658,91,658
PAN,CTG,4128,8,4128
PAN,CTG,21762,21762,26263
PAN,CTG,245816,245816,154574
PAN,CTG,14000,13680,84
PAN,CTG,10490,4,10490
PAN,CTG,25000,33515,141503346
PAN,CTG,1,2809,5
PAN,CTG,1188,24760,10996
PAN,CTG,1372,26054,28
PAN,CTG,1473,27972,27
PAN,CTG,11801,98,11801
PAN,CTG,2794,2794,7062
PAN,CTG,950,950,2688
PAN,CTG,1044,57,1044
PAN,CTG,200,272,8
PAN,CTG,2271,449,59
PAN,CTG,23224,14080,58311334
PAN,CTG,400,69,245415
PAN,CTG,1,6000,25512540
PAN,CTG,25181,2,25181
PAN,CTG,38501,74,38501
PAN,CTG,720000,12960,54718286
PAN,CTG,6130,28090,123221279
PAN,CTG,24600,77076,327495924
PAN,CTG,4,3282,48
PAN,CTG,44309,87837,78
PAN,CTG,4865,4865,46546
PAN,CTG,1,2600,10991214
PAN,CTG,16,936,22252
PAN,CTG,19,41,19
PAN,CTG,106,8,106
PAN,CTG,163,5,163
PAN,CTG,100,19,28
PAN,CTG,3300,636,22
PAN,CTG,2129,410,26
PAN,CTG,9,7,9
PAN,CTG,205,31,205
PAN,CTG,657,55,657
PAN,CTG,187,75,187
PAN,CTG,32,32,826
PAN,CTG,192,17,192
PAN,CTG,1949,41,1949
PAN,CTG,3,28,3
PAN,CTG,38,83,38
PAN,CTG,19,41,19
PAN,CTG,17,7,17
PAN,CTG,19,41,19
PAN,CTG,4,0,77
PAN,CTG,48,9,25
PAN,CTG,1010,194,72
PAN,CTG,30,5,78
PAN,CTG,2,0,39
PAN,CTG,100,19,28
PAN,CTG,10,1,93
PAN,CTG,35,6,75
PAN,CTG,390,75,19
PAN,CTG,887,171,1
PAN,CTG,100,19,28
PAN,CTG,800,154,24
PAN,CTG,13100,2525,61
PAN,CTG,25,4,82
PAN,CTG,1730,333,54
PAN,CTG,16,3,8
PAN,CTG,2253,434,37
PAN,CTG,130,25,6
PAN,CTG,699,24,699
PAN,CTG,30,62,30
PAN,CTG,13,2,51
PAN,CTG,63,12,15
PAN,CTG,546,105,27
PAN,CTG,1150,221,71
PAN,CTG,5,0,96
PAN,CTG,1100,8558,37307745
PAN,CTG,399600,1118,88
PAN,CTG,1,3073,5
PAN,CTG,308,34,308
PAN,CTG,1637,9232,6
PAN,CTG,32508,7543,99
PAN,CTG,28248,6734,97
PAN,CTG,784,665,58
PAN,CTG,20000,178728,752891700
PAN,CTG,11567,57,11567
PAN,CTG,10700,64,10700
PAN,CTG,1,13446,76
PAN,CTG,9401,93440,378783334
PAN,CTG,5679,65,5679
PAN,CTG,100,1628,3
PAN,CTG,23,33808,15
PAN,CVE,675807,3,624803443
PAN,CVE,303,280329,163723
PAN,CVE,70903,65552592,38247908
PAN,CVE,79636,73626420,39151642
PAN,CVE,175124,161907711,94479362
PRY,CTG,66000,42561,175377707
PRY,CTG,12360,43,12360
PRY,CTG,1276,56,1276
PRY,CTG,3474,265,25
PRY,CTG,5,3,73
PRY,CTG,181,352,3
PRY,CTG,26,18,66
PRY,CTG,6640,6640,17111
PRY,CTG,460,33,460
PRY,CTG,307,55,307
PRY,CTG,864,864,5273
PRY,CTG,170,88,17
PRY,CTG,2102,89,12
PRY,CTG,5887,34,5887
PRY,CTG,12000,8652,35073131
PRY,CTG,220,220,2943
PRY,CTG,1265,84,1265
PRY,CTG,600,65,28
PRY,CTG,200,65,28
PRY,CTG,700,65,28
PRY,CTG,600,65,28
PRY,CTG,200,65,28
PRY,CTG,25237,49781,33
PRY,CTG,1387,1387,76
PRY,CTG,1035,25,1035
PRY,CTG,1266,73,1266
PRY,CTG,1099,93,1099
PRY,CTG,240,89,38
PRY,CTG,2400,141,95
PRY,CTG,9108,4056,67
PRY,CTG,7920,976,32
PRY,CTG,244,24,76
PRY,CTG,400,42,18
PRY,CTG,96,17,96
PRY,CTG,114,7,1234
PRY,CTG,120,21,55
PRY,CTG,250,40,47
PRY,CTG,1145,169,42
PRY,CTG,9426,98,9426
PRY,CTG,1,35000,147958650
PRY,CTG,1,3100,13104909
PRY,CTG,1,5500,23250645
PRY,CTG,100,13,88
PRY,CTG,1,153400,646197500
PRY,CTG,4724,1363,66
PRY,CTG,240,58,92
PRY,CTG,6226,1726,41
PRY,CTG,2997,1013,9
PRY,CTG,100,322,4
PRY,CTG,1060,686,42
PRY,CTG,334618,4733,44
PRY,CTG,410000,1019,1
PRY,CTG,32500,64,95
PRY,CTG,314480,778,42
PRY,CTG,48000,67808,286869202
PRY,CTG,11000,22450,91006912
PRY,CTG,5356,8,5356
PRY,CTG,11000,22825,100125514
PRY,CTG,424450,8614,8
PRY,CTG,9360,47,11
PRY,CTG,236968,927,81
PRY,CTG,529084,1896,35
PRY,CTG,863,863,5312
PRY,CTG,6,2,27
PRY,CTG,3412,1858,5163
PRY,CTG,5,5,250
PRY,CTG,22,22,376
PRY,CTG,72,168,484
PRY,CTG,312,135,629
PRY,CTG,192,306,1117
PRY,CTG,192,59,1158
PRY,CTG,204,119,644
PRY,CTG,2000,37,920
PRY,CTG,240,15,180
PRY,CTG,3120,132,2565
PRY,CTG,168,166,655
PRY,CTG,24,14,92
PRY,CTG,1512,198,1761
PRY,CTG,240,810,96
PRY,CTG,902,2070,13649
PRY,CTG,1120,690,5593
PRY,CTG,36,39,103
PRY,CTG,313,99,1219
PRY,CTG,1640,324,2415
PRY,CTG,1584,141,1283
PRY,CTG,2700,790,2880
PRY,CTG,814,1618,5232
PRY,CTG,13284,7708,32573
PRY,CTG,26940,2902,22576
PRY,CTG,13850,4665,27616
PRY,CTG,14100,23,14100
PRY,CTG,2244,76,2244
PRY,CTG,27340,27340,8
PRY,CTG,138,358,8
PRY,CTG,122131,54,122131
PRY,CTG,1189,1189,38
PRY,CTG,4118,27,4118
PRY,CTG,2129,71,2129
PER,BOG,330,6600,27196092
PER,CTG,10159,2,10159
PER,CTG,227,17783,18
PER,CTG,1440,1825,92
PER,CTG,63000,42600,6
PER,CTG,25065,25065,82070
PER,CTG,64630,64630,172138
PER,CTG,96000,65279,76
PER,CTG,1920,2434,56
PER,CTG,15200,26153,27
PER,CTG,225,22,5
PER,CTG,40,75,69
PER,CTG,275,275,2602
PER,CTG,17480,17480,41740
PER,CTG,240,240,4353
PER,CTG,18,212526,897155131
PER,CTG,415,68,415
PER,CTG,320,14080,59312000
PER,CTG,1030,33,1030
PER,CTG,5400,12304,44
PER,CTG,2000,3201,10002
PER,CTG,137740,209298,61
PER,CTG,5594,4,14652
PER,CTG,86010,130940,14
PER,CTG,5654,34,5654
PER,CTG,221500,342286,76
PER,CTG,7459,24828,105511799
PER,CTG,86210,117373,59
PER,CTG,1,5000,21136950
PER,CTG,66,68550,8
PER,CTG,2660,2660,8592
PER,CTG,22762,86,110395
PER,CTG,162000,162000,203555
PER,CTG,54000,54000,66277
PER,CTG,23568,71,23568
